,genres
2756,['documentation']
2757,"['documentation', 'crime', 'history', 'music']"
2758,['documentation']
2759,"['comedy', 'drama', 'sport']"
2760,"['comedy', 'romance', 'thriller']"
2761,"['comedy', 'romance']"
2762,"['thriller', 'horror', 'animation', 'drama', 'european']"
2763,"['drama', 'romance']"
2764,"['crime', 'drama', 'action']"
2765,"['comedy', 'drama']"
2766,['documentation']
2767,"['drama', 'comedy']"
2768,['comedy']
2769,"['comedy', 'european']"
2770,['comedy']
2771,"['thriller', 'drama', 'european']"
2772,['documentation']
2773,['documentation']
2774,"['romance', 'comedy']"
2775,['comedy']
2776,['drama']
2777,['thriller']
2778,"['drama', 'romance']"
2779,"['romance', 'comedy']"
2780,"['action', 'drama', 'documentation']"
2781,"['animation', 'comedy']"
2782,"['thriller', 'romance']"
2783,"['drama', 'romance']"
2784,"['drama', 'comedy', 'action', 'crime', 'romance']"
2785,"['drama', 'european']"
2786,"['documentation', 'european']"
2787,"['thriller', 'drama', 'crime']"
2788,"['drama', 'romance']"
2789,['animation']
2790,"['romance', 'comedy', 'drama']"
2791,['drama']
2792,"['drama', 'crime']"
2793,"['thriller', 'crime', 'drama', 'european']"
2794,"['documentation', 'european']"
2795,['comedy']
2796,"['animation', 'comedy', 'family', 'fantasy']"
2797,['comedy']
2798,['documentation']
2799,"['horror', 'thriller']"
2800,"['drama', 'comedy', 'family']"
2801,"['animation', 'action', 'family']"
2802,"['comedy', 'sport']"
2803,['documentation']
2804,"['comedy', 'drama']"
2805,['documentation']
2806,"['comedy', 'documentation']"
2807,"['documentation', 'european']"
2808,['drama']
2809,"['drama', 'comedy']"
2810,"['drama', 'romance']"
2811,"['romance', 'comedy', 'drama']"
2812,[]
2813,[]
2814,['comedy']
2815,"['animation', 'comedy']"
2816,['comedy']
2817,['comedy']
2818,['drama']
2819,['comedy']
2820,['drama']
2821,"['animation', 'family', 'music']"
2822,['comedy']
2823,"['comedy', 'drama']"
2824,"['crime', 'drama', 'thriller']"
2825,"['comedy', 'drama']"
2826,['horror']
2827,"['comedy', 'family', 'animation', 'fantasy']"
2828,"['comedy', 'animation']"
2829,['comedy']
2830,['comedy']
2831,"['drama', 'comedy']"
2832,"['drama', 'comedy']"
2833,"['documentation', 'drama']"
2834,"['drama', 'romance', 'comedy']"
2835,"['documentation', 'history', 'european']"
2836,['documentation']
2837,['comedy']
2838,"['drama', 'horror']"
2839,"['crime', 'documentation']"
2840,['reality']
2841,['comedy']
2842,[]
2843,"['comedy', 'romance']"
2844,"['comedy', 'documentation']"
2845,['documentation']
2846,['documentation']
2847,['documentation']
2848,"['drama', 'romance']"
2849,['comedy']
2850,"['drama', 'crime']"
2851,['thriller']
2852,"['drama', 'comedy']"
2853,"['drama', 'romance', 'music', 'comedy']"
2854,"['romance', 'comedy', 'drama']"
2855,"['crime', 'thriller', 'action']"
2856,['comedy']
2857,"['drama', 'romance']"
2858,"['drama', 'comedy']"
2859,['documentation']
2860,"['comedy', 'fantasy']"
2861,"['crime', 'thriller']"
2862,['comedy']
2863,['comedy']
2864,"['thriller', 'action', 'crime', 'drama']"
2865,['comedy']
2866,"['romance', 'drama', 'action']"
2867,['comedy']
2868,"['family', 'animation']"
2869,"['comedy', 'drama']"
2870,"['thriller', 'drama']"
2871,['comedy']
2872,['documentation']
2873,"['crime', 'thriller']"
2874,['comedy']
2875,"['romance', 'comedy', 'drama']"
2876,"['thriller', 'action', 'crime', 'history', 'european']"
2877,['comedy']
2878,['comedy']
2879,"['comedy', 'documentation']"
2880,"['family', 'comedy']"
2881,['drama']
2882,"['scifi', 'action', 'comedy']"
2883,"['documentation', 'comedy', 'romance']"
2884,['family']
2885,"['documentation', 'european']"
2886,['documentation']
2887,"['drama', 'crime']"
2888,['documentation']
2889,"['documentation', 'sport']"
2890,['documentation']
2891,"['drama', 'thriller']"
2892,"['comedy', 'romance']"
2893,['comedy']
2894,"['drama', 'comedy']"
2895,"['romance', 'action', 'thriller']"
2896,"['comedy', 'drama', 'crime']"
2897,['drama']
2898,['drama']
2899,"['comedy', 'drama', 'crime']"
2900,['comedy']
2901,"['romance', 'family']"
2902,"['fantasy', 'comedy', 'family']"
2903,"['drama', 'action']"
2904,"['documentation', 'european']"
2905,"['romance', 'comedy', 'music']"
2906,"['drama', 'comedy']"
2907,"['drama', 'comedy']"
2908,"['horror', 'comedy']"
2909,"['fantasy', 'drama', 'european']"
2910,"['drama', 'european']"
2911,['comedy']
2912,['documentation']
2913,['drama']
2914,['comedy']
2915,"['comedy', 'european']"
2916,['drama']
2917,"['comedy', 'drama']"
2918,['comedy']
2919,[]
2920,"['romance', 'drama']"
2921,['comedy']
2922,"['comedy', 'drama']"
2923,['comedy']
2924,"['romance', 'comedy', 'drama']"
2925,"['drama', 'romance', 'thriller', 'action', 'crime']"
2926,"['music', 'comedy', 'family']"
2927,"['romance', 'comedy']"
2928,['drama']
2929,"['music', 'documentation']"
2930,"['comedy', 'animation']"
2931,['action']
2932,"['comedy', 'drama']"
2933,['animation']
2934,['drama']
2935,"['drama', 'family', 'comedy', 'romance']"
2936,"['comedy', 'drama']"
2937,"['drama', 'romance']"
2938,"['animation', 'family']"
2939,"['drama', 'romance', 'comedy']"
2940,['comedy']
2941,"['animation', 'comedy']"
2942,"['romance', 'drama', 'music']"
2943,['comedy']
2944,['drama']
2945,"['scifi', 'fantasy', 'animation', 'comedy', 'family']"
2946,"['comedy', 'romance']"
2947,"['drama', 'family']"
2948,"['crime', 'drama']"
2949,['drama']
2950,['comedy']
2951,['comedy']
2952,[]
2953,['comedy']
2954,"['drama', 'romance']"
2955,"['romance', 'comedy', 'drama']"
2956,['comedy']
2957,"['comedy', 'fantasy', 'animation', 'family']"
2958,['comedy']
2959,"['family', 'comedy']"
2960,"['documentation', 'european']"
2961,"['drama', 'music', 'romance']"
2962,['comedy']
2963,['comedy']
2964,"['comedy', 'documentation']"
2965,['animation']
2966,['comedy']
2967,"['drama', 'comedy']"
2968,"['drama', 'comedy', 'european']"
2969,['documentation']
2970,"['drama', 'romance']"
2971,"['crime', 'drama']"
2972,['comedy']
2973,"['comedy', 'drama', 'family']"
2974,['drama']
2975,"['romance', 'comedy', 'sport']"
2976,"['drama', 'comedy', 'romance']"
2977,"['thriller', 'drama']"
2978,"['comedy', 'sport']"
2979,['comedy']
2980,['comedy']
2981,['comedy']
2982,"['drama', 'family', 'history', 'european']"
2983,[]
2984,['comedy']
2985,"['drama', 'documentation']"
2986,['drama']
2987,['drama']
2988,['animation']
2989,"['comedy', 'drama', 'romance']"
2990,"['horror', 'comedy']"
2991,['comedy']
2992,['comedy']
2993,['comedy']
2994,"['thriller', 'drama']"
2995,"['animation', 'family', 'comedy', 'fantasy']"
2996,['comedy']
2997,"['animation', 'action']"
2998,['comedy']
2999,"['documentation', 'music']"
3000,"['action', 'fantasy', 'horror', 'western', 'family', 'scifi']"
3001,['comedy']
3002,['animation']
3003,['drama']
3004,"['comedy', 'european']"
3005,"['action', 'crime']"
3006,['thriller']
3007,['comedy']
3008,['comedy']
3009,['drama']
3010,['drama']
3011,"['comedy', 'european']"
3012,"['thriller', 'action', 'drama', 'romance']"
3013,['comedy']
3014,"['comedy', 'drama']"
3015,['comedy']
3016,"['drama', 'romance']"
3017,['drama']
3018,"['scifi', 'action', 'drama', 'fantasy']"
3019,['animation']
3020,"['action', 'comedy']"
3021,[]
3022,['drama']
3023,"['thriller', 'horror', 'crime', 'drama']"
3024,"['drama', 'romance']"
3025,"['comedy', 'documentation']"
3026,"['comedy', 'romance']"
3027,['documentation']
3028,['thriller']
3029,"['comedy', 'family']"
3030,['documentation']
3031,['drama']
3032,['drama']
3033,['comedy']
3034,['documentation']
3035,"['comedy', 'documentation']"
3036,['comedy']
3037,['comedy']
3038,['comedy']
3039,"['comedy', 'drama']"
3040,['drama']
3041,"['family', 'romance', 'drama', 'comedy']"
3042,"['comedy', 'drama', 'fantasy', 'scifi', 'action']"
3043,"['horror', 'reality', 'thriller', 'documentation']"
3044,"['drama', 'romance']"
3045,"['crime', 'action', 'comedy']"
3046,"['scifi', 'action', 'animation', 'horror', 'fantasy', 'thriller']"
3047,"['scifi', 'animation', 'thriller', 'horror', 'comedy', 'fantasy', 'drama', 'action']"
3048,"['drama', 'comedy', 'action', 'crime', 'horror']"
3049,"['animation', 'action', 'drama', 'war', 'history']"
3050,"['comedy', 'animation']"
3051,"['comedy', 'drama']"
3052,"['action', 'animation', 'scifi', 'family']"
3053,"['scifi', 'action', 'horror', 'drama', 'fantasy']"
3054,"['drama', 'history', 'romance']"
3055,"['drama', 'thriller']"
3056,"['comedy', 'drama']"
3057,"['crime', 'drama', 'thriller', 'war', 'history']"
3058,"['documentation', 'crime', 'music']"
3059,"['thriller', 'horror', 'family', 'drama', 'fantasy']"
3060,['documentation']
3061,"['drama', 'sport']"
3062,"['scifi', 'drama', 'romance']"
3063,"['drama', 'comedy']"
3064,"['thriller', 'crime', 'drama', 'comedy']"
3065,"['crime', 'drama', 'thriller']"
3066,['comedy']
3067,"['documentation', 'sport']"
3068,"['documentation', 'history', 'sport']"
3069,"['drama', 'thriller', 'scifi', 'horror', 'fantasy']"
3070,"['thriller', 'action', 'drama', 'romance', 'crime']"
3071,"['drama', 'comedy', 'romance']"
3072,"['drama', 'horror', 'thriller']"
3073,"['drama', 'crime']"
3074,"['action', 'scifi', 'thriller', 'history', 'drama', 'horror']"
3075,"['drama', 'thriller', 'fantasy']"
3076,"['crime', 'drama', 'history', 'thriller']"
3077,"['reality', 'comedy', 'history', 'documentation']"
3078,"['thriller', 'drama', 'horror']"
3079,['comedy']
3080,"['reality', 'romance', 'documentation']"
3081,"['comedy', 'drama']"
3082,"['crime', 'drama', 'action', 'thriller']"
3083,"['thriller', 'crime', 'drama']"
3084,['documentation']
3085,"['crime', 'drama', 'horror', 'scifi', 'thriller']"
3086,"['animation', 'thriller', 'scifi', 'action', 'drama', 'horror', 'fantasy']"
3087,"['comedy', 'drama']"
3088,"['drama', 'action', 'thriller', 'fantasy', 'horror']"
3089,"['scifi', 'thriller', 'horror', 'european']"
3090,"['crime', 'drama', 'action']"
3091,"['war', 'drama']"
3092,"['fantasy', 'action', 'thriller']"
3093,"['scifi', 'thriller', 'action', 'drama', 'horror']"
3094,"['thriller', 'drama', 'horror']"
3095,"['drama', 'romance', 'comedy']"
3096,"['scifi', 'animation', 'comedy', 'action', 'fantasy']"
3097,"['horror', 'thriller']"
3098,"['crime', 'drama', 'thriller', 'horror']"
3099,"['drama', 'family']"
3100,['documentation']
3101,"['history', 'war', 'drama', 'romance']"
3102,"['action', 'drama', 'scifi', 'thriller', 'fantasy']"
3103,"['scifi', 'family', 'animation', 'fantasy', 'horror', 'drama', 'action']"
3104,"['drama', 'crime', 'history']"
3105,"['drama', 'action', 'crime', 'thriller', 'western']"
3106,"['thriller', 'drama', 'scifi', 'horror']"
3107,"['thriller', 'drama', 'horror']"
3108,"['drama', 'thriller', 'action', 'sport', 'european']"
3109,"['drama', 'romance']"
3110,"['horror', 'thriller', 'drama', 'fantasy', 'scifi']"
3111,"['romance', 'war', 'drama']"
3112,"['drama', 'thriller', 'history', 'crime', 'war', 'romance']"
3113,"['action', 'drama', 'scifi', 'fantasy']"
3114,['drama']
3115,"['scifi', 'thriller', 'drama']"
3116,"['action', 'drama', 'crime', 'thriller']"
3117,"['thriller', 'comedy', 'action']"
3118,"['comedy', 'drama']"
3119,"['drama', 'thriller', 'comedy', 'crime']"
3120,"['documentation', 'crime']"
3121,"['comedy', 'animation', 'scifi', 'thriller']"
3122,"['crime', 'drama', 'thriller', 'action']"
3123,"['romance', 'comedy']"
3124,"['history', 'thriller', 'drama']"
3125,"['drama', 'documentation']"
3126,"['comedy', 'romance']"
3127,"['history', 'action', 'war', 'drama']"
3128,"['thriller', 'drama']"
3129,"['crime', 'thriller', 'western', 'drama']"
3130,"['thriller', 'action', 'crime', 'drama']"
3131,"['music', 'comedy']"
3132,"['documentation', 'sport', 'reality']"
3133,"['scifi', 'drama', 'thriller']"
3134,"['scifi', 'action', 'drama', 'thriller']"
3135,"['drama', 'war', 'history', 'documentation', 'european']"
3136,"['drama', 'comedy', 'romance']"
3137,"['drama', 'romance']"
3138,"['scifi', 'crime', 'thriller']"
3139,"['scifi', 'action', 'crime', 'thriller', 'drama']"
3140,['war']
3141,['thriller']
3142,"['thriller', 'action', 'drama', 'fantasy', 'scifi']"
3143,"['romance', 'drama', 'european']"
3144,"['reality', 'romance']"
3145,"['thriller', 'crime', 'drama']"
3146,"['drama', 'history']"
3147,['documentation']
3148,['documentation']
3149,['reality']
3150,"['scifi', 'drama']"
3151,"['scifi', 'horror', 'drama', 'thriller']"
3152,"['thriller', 'crime', 'action', 'drama']"
3153,"['drama', 'history', 'thriller']"
3154,"['drama', 'scifi']"
3155,"['drama', 'comedy', 'music']"
3156,"['drama', 'history', 'thriller', 'crime']"
3157,"['romance', 'comedy']"
3158,"['comedy', 'drama']"
3159,"['comedy', 'crime', 'romance', 'action']"
3160,"['war', 'drama']"
3161,"['drama', 'scifi', 'thriller', 'fantasy']"
3162,"['thriller', 'scifi', 'drama', 'fantasy']"
3163,"['drama', 'crime']"
3164,"['scifi', 'action', 'comedy', 'fantasy', 'horror', 'animation']"
3165,"['drama', 'scifi', 'thriller']"
3166,['drama']
3167,"['thriller', 'drama']"
3168,"['drama', 'action', 'history']"
3169,"['comedy', 'drama']"
3170,"['documentation', 'family', 'history']"
3171,"['romance', 'comedy']"
3172,"['drama', 'crime']"
3173,"['romance', 'drama']"
3174,"['thriller', 'horror', 'drama']"
3175,"['drama', 'romance']"
3176,"['action', 'scifi', 'fantasy', 'drama']"
3177,"['romance', 'comedy']"
3178,"['comedy', 'family', 'scifi', 'animation', 'action']"
3179,"['documentation', 'european']"
3180,"['drama', 'scifi', 'comedy']"
3181,"['drama', 'thriller', 'crime']"
3182,"['drama', 'comedy', 'history']"
3183,"['romance', 'drama', 'thriller']"
3184,"['western', 'thriller', 'horror']"
3185,"['drama', 'history']"
3186,"['comedy', 'reality']"
3187,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']"
3188,"['comedy', 'romance', 'drama']"
3189,"['drama', 'comedy', 'history']"
3190,"['comedy', 'drama', 'music', 'romance']"
3191,"['documentation', 'crime']"
3192,"['animation', 'comedy']"
3193,"['drama', 'romance', 'history', 'war', 'thriller']"
3194,"['crime', 'drama', 'thriller', 'scifi']"
3195,"['drama', 'music']"
3196,"['romance', 'documentation', 'drama', 'history', 'war']"
3197,"['scifi', 'thriller', 'drama', 'crime', 'horror']"
3198,['drama']
3199,['reality']
3200,['reality']
3201,"['drama', 'fantasy', 'scifi', 'comedy']"
3202,"['scifi', 'thriller', 'fantasy', 'european']"
3203,"['drama', 'thriller', 'romance']"
3204,"['drama', 'thriller', 'crime']"
3205,"['documentation', 'drama', 'thriller', 'crime']"
3206,"['scifi', 'thriller', 'drama']"
3207,"['documentation', 'sport', 'reality']"
3208,"['scifi', 'animation', 'family', 'action', 'comedy', 'fantasy', 'drama']"
3209,"['scifi', 'drama', 'thriller', 'fantasy', 'horror']"
3210,"['scifi', 'action']"
3211,"['horror', 'thriller', 'european']"
3212,"['documentation', 'history', 'reality']"
3213,"['crime', 'thriller', 'drama']"
3214,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']"
3215,"['thriller', 'horror', 'comedy', 'music']"
3216,"['scifi', 'action', 'animation', 'crime', 'drama', 'thriller']"
3217,"['comedy', 'action']"
3218,"['action', 'drama', 'thriller', 'romance', 'comedy', 'fantasy', 'horror']"
3219,['comedy']
3220,"['reality', 'romance']"
3221,['documentation']
3222,"['documentation', 'drama']"
3223,"['thriller', 'horror', 'comedy']"
3224,"['scifi', 'drama', 'thriller']"
3225,"['comedy', 'drama', 'romance']"
3226,"['crime', 'drama', 'action', 'comedy', 'thriller']"
3227,"['documentation', 'history', 'war']"
3228,"['documentation', 'crime']"
3229,"['fantasy', 'horror', 'thriller', 'drama']"
3230,"['drama', 'crime', 'thriller']"
3231,['documentation']
3232,"['drama', 'history', 'comedy', 'crime']"
3233,"['family', 'fantasy', 'animation', 'action', 'scifi']"
3234,"['crime', 'scifi', 'action', 'thriller']"
3235,"['drama', 'thriller', 'scifi', 'horror']"
3236,"['crime', 'drama', 'thriller']"
3237,"['horror', 'thriller', 'action', 'drama']"
3238,"['action', 'horror']"
3239,"['war', 'drama', 'thriller', 'history']"
3240,"['comedy', 'drama']"
3241,"['drama', 'comedy', 'romance', 'action']"
3242,"['thriller', 'crime', 'drama', 'reality']"
3243,['drama']
3244,"['romance', 'action', 'comedy', 'drama', 'fantasy', 'horror', 'scifi']"
3245,"['crime', 'documentation']"
3246,"['drama', 'comedy']"
3247,"['scifi', 'action', 'crime', 'drama', 'fantasy']"
3248,"['thriller', 'drama', 'crime']"
3249,"['documentation', 'crime', 'music']"
3250,['reality']
3251,"['thriller', 'action', 'scifi', 'war', 'drama', 'european']"
3252,"['thriller', 'drama', 'scifi']"
3253,"['animation', 'action', 'fantasy', 'family']"
3254,"['history', 'drama', 'thriller']"
3255,"['comedy', 'drama', 'action', 'crime']"
3256,"['drama', 'history', 'action']"
3257,"['drama', 'scifi', 'romance']"
3258,"['drama', 'documentation', 'crime']"
3259,"['documentation', 'history']"
3260,['reality']
3261,"['scifi', 'fantasy', 'music', 'comedy', 'drama', 'family', 'documentation']"
3262,"['action', 'drama', 'crime', 'thriller', 'european']"
3263,"['drama', 'thriller', 'fantasy', 'horror', 'scifi', 'european']"
3264,"['comedy', 'crime', 'drama', 'romance']"
3265,"['animation', 'action', 'scifi', 'fantasy', 'drama']"
3266,"['action', 'comedy', 'drama', 'thriller', 'crime']"
3267,['music']
3268,"['thriller', 'drama']"
3269,"['action', 'drama', 'history']"
3270,['reality']
3271,['documentation']
3272,"['animation', 'drama', 'crime', 'fantasy', 'romance', 'thriller']"
3273,"['drama', 'thriller']"
3274,"['action', 'scifi', 'thriller', 'horror']"
3275,['reality']
3276,"['scifi', 'drama', 'fantasy', 'horror', 'action', 'comedy', 'thriller']"
3277,"['documentation', 'crime']"
3278,"['fantasy', 'drama', 'romance', 'animation', 'european']"
3279,['comedy']
3280,"['thriller', 'drama', 'action', 'crime']"
3281,"['scifi', 'animation', 'action']"
3282,['comedy']
3283,"['drama', 'sport']"
3284,"['action', 'thriller', 'drama', 'family', 'fantasy']"
3285,"['drama', 'family']"
3286,"['drama', 'romance']"
3287,"['romance', 'drama']"
3288,"['scifi', 'romance', 'drama']"
3289,['drama']
3290,['drama']
3291,"['comedy', 'family', 'fantasy', 'scifi', 'romance', 'animation']"
3292,['documentation']
3293,"['drama', 'crime', 'thriller']"
3294,['documentation']
3295,"['horror', 'thriller', 'drama']"
3296,"['drama', 'history']"
3297,"['action', 'scifi', 'fantasy', 'thriller', 'comedy']"
3298,"['documentation', 'thriller', 'crime']"
3299,"['drama', 'comedy', 'romance']"
3300,"['drama', 'crime', 'music']"
3301,"['fantasy', 'drama', 'romance']"
3302,"['drama', 'comedy', 'romance']"
3303,"['comedy', 'drama', 'romance']"
3304,"['scifi', 'drama']"
3305,"['drama', 'thriller']"
3306,"['scifi', 'action', 'comedy']"
3307,['comedy']
3308,"['thriller', 'action', 'crime']"
3309,"['drama', 'romance']"
3310,"['drama', 'comedy']"
3311,"['action', 'crime', 'thriller']"
3312,"['family', 'comedy', 'animation', 'fantasy', 'scifi']"
3313,"['documentation', 'crime', 'history']"
3314,['documentation']
3315,"['documentation', 'music', 'history']"
3316,['documentation']
3317,"['crime', 'documentation']"
3318,['documentation']
3319,"['thriller', 'drama', 'crime']"
3320,"['fantasy', 'comedy', 'family', 'animation', 'european']"
3321,"['drama', 'thriller', 'action', 'fantasy', 'horror']"
3322,"['drama', 'action', 'animation', 'comedy', 'crime']"
3323,"['fantasy', 'drama', 'family', 'action', 'comedy']"
3324,"['romance', 'drama']"
3325,['documentation']
3326,"['documentation', 'history']"
3327,"['comedy', 'drama', 'romance']"
3328,"['scifi', 'drama', 'horror']"
3329,"['documentation', 'history']"
3330,"['thriller', 'drama', 'action', 'crime']"
3331,"['drama', 'music']"
3332,"['comedy', 'drama']"
3333,['documentation']
3334,"['comedy', 'family', 'drama', 'romance']"
3335,['drama']
3336,"['music', 'documentation']"
3337,"['crime', 'drama', 'comedy']"
3338,"['drama', 'thriller', 'fantasy', 'horror']"
3339,"['comedy', 'drama', 'music']"
3340,"['action', 'family', 'fantasy', 'scifi']"
3341,['thriller']
3342,"['scifi', 'action', 'animation']"
3343,"['documentation', 'history']"
3344,"['crime', 'documentation', 'history']"
3345,"['crime', 'drama']"
3346,"['scifi', 'action']"
3347,"['drama', 'thriller', 'crime']"
3348,"['horror', 'thriller', 'drama']"
3349,"['drama', 'sport']"
3350,['drama']
3351,['drama']
3352,"['action', 'animation', 'scifi', 'thriller', 'comedy', 'drama', 'fantasy']"
3353,"['drama', 'romance', 'european']"
3354,"['comedy', 'fantasy', 'family', 'animation', 'action', 'scifi']"
3355,"['action', 'scifi', 'animation', 'thriller', 'drama']"
3356,"['romance', 'comedy']"
3357,"['drama', 'scifi', 'romance']"
3358,['reality']
3359,"['comedy', 'romance']"
3360,['documentation']
3361,"['drama', 'documentation']"
3362,"['thriller', 'action']"
3363,"['music', 'drama']"
3364,"['horror', 'thriller', 'scifi']"
3365,"['action', 'comedy', 'family']"
3366,"['comedy', 'drama']"
3367,"['drama', 'music']"
3368,"['drama', 'thriller', 'crime']"
3369,"['animation', 'action', 'comedy', 'family']"
3370,"['drama', 'comedy', 'romance']"
3371,['comedy']
3372,"['animation', 'action', 'thriller', 'family']"
3373,"['drama', 'thriller', 'crime', 'action']"
3374,"['drama', 'history', 'romance', 'documentation']"
3375,"['drama', 'comedy']"
3376,"['documentation', 'crime']"
3377,"['drama', 'thriller', 'romance', 'action']"
3378,"['horror', 'drama', 'fantasy', 'european']"
3379,"['fantasy', 'drama', 'romance', 'animation', 'family']"
3380,"['drama', 'war']"
3381,['comedy']
3382,['comedy']
3383,"['drama', 'war', 'thriller', 'crime']"
3384,"['scifi', 'drama', 'action', 'animation']"
3385,"['thriller', 'documentation', 'drama']"
3386,"['action', 'comedy', 'scifi', 'animation']"
3387,"['western', 'drama']"
3388,"['comedy', 'drama', 'european']"
3389,['comedy']
3390,['animation']
3391,"['drama', 'comedy']"
3392,"['romance', 'comedy']"
3393,['drama']
3394,['reality']
3395,['drama']
3396,"['documentation', 'crime', 'sport']"
3397,"['comedy', 'drama', 'sport']"
3398,"['animation', 'family']"
3399,"['horror', 'thriller', 'drama', 'romance', 'fantasy', 'european']"
3400,"['documentation', 'drama']"
3401,"['fantasy', 'animation', 'drama', 'romance']"
3402,"['documentation', 'reality']"
3403,"['drama', 'scifi', 'action', 'thriller']"
3404,"['drama', 'scifi', 'reality']"
3405,['comedy']
3406,['documentation']
3407,"['thriller', 'drama', 'action']"
3408,"['scifi', 'drama', 'animation', 'music']"
3409,"['drama', 'action', 'fantasy', 'history', 'romance']"
3410,"['animation', 'comedy', 'action', 'family', 'drama', 'fantasy', 'romance']"
3411,"['documentation', 'history']"
3412,"['scifi', 'thriller', 'action', 'crime', 'drama']"
3413,"['comedy', 'fantasy', 'animation', 'drama', 'family']"
3414,"['crime', 'documentation']"
3415,"['documentation', 'music']"
3416,"['action', 'comedy', 'family', 'fantasy', 'animation', 'scifi']"
3417,"['action', 'thriller', 'drama']"
3418,['drama']
3419,"['documentation', 'history', 'european']"
3420,"['drama', 'european']"
3421,"['comedy', 'animation']"
3422,"['comedy', 'drama', 'european']"
3423,['comedy']
3424,"['comedy', 'horror']"
3425,"['scifi', 'drama', 'animation', 'romance', 'action', 'horror']"
3426,['comedy']
3427,['scifi']
3428,"['drama', 'romance']"
3429,"['action', 'drama', 'war', 'animation']"
3430,"['comedy', 'drama', 'romance', 'family']"
3431,"['thriller', 'horror', 'drama']"
3432,"['comedy', 'drama', 'family']"
3433,"['crime', 'drama']"
3434,"['thriller', 'drama', 'scifi', 'fantasy']"
3435,"['reality', 'comedy', 'horror', 'scifi']"
3436,"['romance', 'comedy']"
3437,"['drama', 'comedy', 'crime']"
3438,"['romance', 'comedy']"
3439,"['drama', 'thriller']"
3440,"['thriller', 'crime', 'drama']"
3441,"['music', 'documentation']"
3442,"['drama', 'horror']"
3443,"['drama', 'music', 'comedy']"
3444,"['comedy', 'drama']"
3445,"['horror', 'scifi', 'drama', 'fantasy']"
3446,"['crime', 'drama', 'thriller']"
3447,"['comedy', 'thriller', 'drama', 'action', 'crime']"
3448,"['drama', 'european']"
3449,"['comedy', 'scifi', 'romance']"
3450,['comedy']
3451,['drama']
3452,"['crime', 'drama', 'thriller']"
3453,"['animation', 'comedy', 'family', 'horror', 'scifi']"
3454,"['comedy', 'reality']"
3455,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']"
3456,"['comedy', 'drama', 'romance']"
3457,['animation']
3458,"['crime', 'drama', 'comedy']"
3459,['drama']
3460,"['thriller', 'animation', 'fantasy', 'action', 'scifi', 'drama', 'family']"
3461,"['action', 'european']"
3462,"['drama', 'history']"
3463,"['documentation', 'history']"
3464,"['comedy', 'drama']"
3465,"['romance', 'comedy', 'drama']"
3466,"['drama', 'scifi', 'comedy', 'fantasy']"
3467,"['scifi', 'action', 'animation', 'fantasy']"
3468,"['horror', 'comedy', 'thriller', 'fantasy']"
3469,"['thriller', 'war', 'drama', 'crime']"
3470,"['comedy', 'horror']"
3471,"['crime', 'documentation']"
3472,"['scifi', 'action', 'animation', 'fantasy']"
3473,"['thriller', 'history', 'sport', 'european']"
3474,['comedy']
3475,"['crime', 'drama', 'thriller']"
3476,"['comedy', 'drama']"
3477,['documentation']
3478,['animation']
3479,"['comedy', 'family', 'animation']"
3480,"['comedy', 'drama', 'music']"
3481,"['comedy', 'drama']"
3482,"['romance', 'thriller', 'crime', 'drama']"
3483,"['romance', 'comedy']"
3484,['thriller']
3485,"['documentation', 'music']"
3486,['comedy']
3487,"['comedy', 'family']"
3488,"['drama', 'music']"
3489,['documentation']
3490,"['thriller', 'horror', 'european']"
3491,"['scifi', 'animation', 'crime', 'drama', 'thriller', 'action']"
3492,"['documentation', 'comedy']"
3493,"['crime', 'drama', 'thriller']"
3494,"['history', 'thriller', 'documentation', 'crime']"
3495,"['drama', 'romance', 'comedy']"
3496,"['comedy', 'music']"
3497,"['drama', 'animation', 'action', 'family', 'fantasy', 'comedy', 'scifi', 'thriller', 'horror']"
3498,"['crime', 'thriller']"
3499,"['crime', 'documentation']"
3500,"['drama', 'comedy']"
3501,"['comedy', 'action']"
3502,['documentation']
3503,['comedy']
3504,"['family', 'animation', 'drama', 'fantasy']"
3505,"['comedy', 'drama']"
3506,['documentation']
3507,"['crime', 'thriller', 'action', 'european']"
3508,['reality']
3509,"['documentation', 'crime']"
3510,['documentation']
3511,"['drama', 'european']"
3512,"['crime', 'documentation']"
3513,"['documentation', 'comedy']"
3514,"['comedy', 'crime', 'family']"
3515,"['drama', 'music', 'romance', 'history']"
3516,"['animation', 'family']"
3517,['drama']
3518,"['horror', 'thriller']"
3519,"['crime', 'drama', 'thriller']"
3520,['reality']
3521,"['comedy', 'family', 'drama']"
3522,"['thriller', 'action', 'crime']"
3523,"['documentation', 'history']"
3524,"['history', 'documentation']"
3525,['drama']
3526,"['thriller', 'drama', 'fantasy']"
3527,"['war', 'fantasy', 'horror', 'thriller']"
3528,"['romance', 'comedy']"
3529,"['animation', 'comedy']"
3530,"['crime', 'drama', 'thriller']"
3531,"['music', 'romance', 'fantasy', 'comedy']"
3532,"['comedy', 'drama']"
3533,['comedy']
3534,['comedy']
3535,['comedy']
3536,['drama']
3537,"['documentation', 'sport']"
3538,['documentation']
3539,"['crime', 'drama', 'thriller']"
3540,"['drama', 'european']"
