,genres
8045,"['drama', 'action', 'thriller']"
8046,"['action', 'thriller', 'fantasy', 'music', 'scifi', 'family', 'comedy', 'animation']"
8047,"['thriller', 'action', 'crime']"
8048,"['scifi', 'comedy']"
8049,"['comedy', 'romance']"
8050,"['romance', 'drama']"
8051,"['western', 'drama']"
8052,"['thriller', 'drama', 'crime', 'romance']"
8053,"['drama', 'romance', 'crime', 'thriller']"
8054,"['comedy', 'history', 'romance', 'drama']"
8055,"['comedy', 'family', 'animation']"
8056,"['thriller', 'romance', 'crime', 'drama']"
8057,['documentation']
8058,['drama']
8059,"['comedy', 'drama', 'fantasy', 'romance']"
8060,"['drama', 'scifi', 'fantasy']"
8061,['comedy']
8062,"['comedy', 'romance', 'drama']"
8063,"['action', 'thriller']"
8064,"['fantasy', 'action', 'comedy', 'scifi']"
8065,"['scifi', 'comedy', 'fantasy', 'music']"
8066,"['comedy', 'fantasy', 'scifi', 'animation', 'drama', 'music', 'family']"
8067,"['scifi', 'animation', 'thriller', 'comedy', 'horror']"
8068,"['fantasy', 'european', 'drama', 'romance', 'music']"
8069,"['action', 'family', 'animation', 'fantasy', 'comedy']"
8070,"['comedy', 'crime']"
8071,"['scifi', 'fantasy', 'thriller', 'action', 'drama']"
8072,"['thriller', 'european', 'crime']"
8073,"['action', 'western', 'comedy']"
8074,"['drama', 'european']"
8075,"['scifi', 'thriller', 'action', 'horror']"
8076,"['thriller', 'war', 'action', 'drama']"
8077,"['scifi', 'european', 'drama', 'fantasy']"
8078,"['drama', 'music', 'european']"
8079,"['scifi', 'fantasy', 'action', 'family', 'comedy']"
8080,"['comedy', 'drama', 'crime', 'thriller', 'european']"
8081,"['scifi', 'fantasy', 'animation', 'action', 'european']"
8082,"['romance', 'thriller', 'drama', 'european']"
8083,"['comedy', 'romance']"
8084,"['drama', 'thriller', 'crime']"
8085,"['romance', 'thriller', 'scifi', 'action']"
8086,"['comedy', 'drama', 'history']"
8087,"['thriller', 'drama', 'action', 'crime']"
8088,"['thriller', 'action', 'crime', 'drama']"
8089,"['thriller', 'crime', 'drama']"
8090,"['horror', 'thriller', 'fantasy']"
8091,"['documentation', 'comedy']"
8092,"['drama', 'action', 'history']"
8093,"['scifi', 'fantasy', 'horror', 'animation', 'comedy']"
8094,"['thriller', 'documentation', 'history', 'war']"
8095,['drama']
8096,"['drama', 'european']"
8097,"['drama', 'comedy', 'crime']"
8098,"['action', 'thriller', 'crime']"
8099,"['family', 'fantasy', 'action', 'drama']"
8100,"['action', 'animation', 'family', 'comedy', 'crime', 'european']"
8101,"['thriller', 'comedy', 'crime']"
8102,"['thriller', 'horror', 'fantasy']"
8103,"['fantasy', 'scifi', 'animation', 'action', 'family']"
8104,"['romance', 'comedy']"
8105,"['thriller', 'crime', 'drama']"
8106,"['drama', 'comedy']"
8107,"['fantasy', 'horror', 'drama']"
8108,"['comedy', 'european']"
8109,"['comedy', 'family', 'animation']"
8110,['comedy']
8111,"['thriller', 'horror', 'crime', 'drama']"
8112,"['scifi', 'action', 'european']"
8113,"['fantasy', 'comedy', 'family', 'music', 'animation']"
8114,"['drama', 'sport']"
8115,"['horror', 'thriller']"
8116,['comedy']
8117,"['history', 'war', 'drama']"
8118,"['romance', 'drama']"
8119,['drama']
8120,"['documentation', 'thriller', 'history', 'european']"
8121,"['family', 'fantasy', 'animation', 'comedy', 'drama']"
8122,"['comedy', 'fantasy', 'horror', 'romance']"
8123,"['animation', 'action', 'fantasy', 'scifi']"
8124,"['animation', 'family', 'comedy', 'music']"
8125,['comedy']
8126,"['drama', 'comedy', 'sport']"
8127,"['thriller', 'crime', 'drama', 'action']"
8128,"['crime', 'comedy']"
8129,"['drama', 'romance']"
8130,"['comedy', 'european', 'romance', 'sport', 'drama']"
8131,"['horror', 'scifi', 'drama', 'action', 'crime', 'thriller']"
8132,"['drama', 'thriller', 'european']"
8133,"['drama', 'thriller', 'crime', 'european']"
8134,"['drama', 'thriller']"
8135,"['horror', 'scifi', 'thriller', 'action']"
8136,"['animation', 'drama', 'history']"
8137,"['action', 'family']"
8138,"['romance', 'comedy']"
8139,"['drama', 'romance']"
8140,"['comedy', 'action', 'fantasy', 'scifi']"
8141,"['drama', 'comedy', 'action', 'animation', 'romance']"
8142,"['romance', 'drama', 'european']"
8143,"['thriller', 'fantasy', 'action', 'drama', 'scifi']"
8144,"['animation', 'comedy', 'family', 'fantasy', 'scifi']"
8145,"['scifi', 'horror', 'thriller', 'drama']"
8146,"['drama', 'comedy', 'romance', 'music', 'european']"
8147,"['action', 'thriller', 'drama', 'crime']"
8148,"['action', 'animation', 'comedy', 'family']"
8149,"['thriller', 'drama', 'music', 'crime']"
8150,"['thriller', 'crime', 'comedy']"
8151,"['fantasy', 'comedy', 'family']"
8152,"['thriller', 'romance', 'drama']"
8153,"['drama', 'history', 'european']"
8154,"['drama', 'action', 'sport']"
8155,['reality']
8156,"['western', 'action']"
8157,"['comedy', 'drama']"
8158,"['fantasy', 'european', 'family', 'animation']"
8159,"['comedy', 'crime']"
8160,"['horror', 'fantasy']"
8161,"['drama', 'crime', 'thriller']"
8162,"['action', 'drama']"
8163,"['comedy', 'drama', 'romance']"
8164,"['action', 'drama', 'romance', 'european']"
8165,"['animation', 'comedy', 'drama', 'fantasy', 'scifi', 'thriller', 'action']"
8166,['drama']
8167,"['romance', 'drama']"
8168,['family']
8169,"['comedy', 'romance', 'drama']"
8170,"['animation', 'comedy', 'family', 'fantasy']"
8171,"['thriller', 'comedy', 'scifi', 'european']"
8172,"['thriller', 'drama']"
8173,"['horror', 'fantasy', 'scifi', 'thriller', 'action', 'drama']"
8174,"['comedy', 'family']"
8175,"['horror', 'thriller', 'drama']"
8176,"['thriller', 'action']"
8177,"['drama', 'fantasy', 'family']"
8178,"['thriller', 'drama']"
8179,"['documentation', 'thriller', 'crime', 'drama', 'history']"
8180,"['drama', 'comedy', 'music']"
8181,"['romance', 'drama', 'comedy', 'european']"
8182,['drama']
8183,"['drama', 'comedy', 'romance']"
8184,"['drama', 'romance', 'comedy']"
8185,"['comedy', 'romance', 'drama']"
8186,['action']
8187,"['drama', 'romance']"
8188,"['thriller', 'drama', 'action', 'crime']"
8189,"['comedy', 'thriller']"
8190,"['romance', 'comedy', 'crime']"
8191,"['scifi', 'action', 'animation', 'comedy', 'fantasy', 'romance']"
8192,"['drama', 'history', 'war']"
8193,"['romance', 'comedy', 'drama', 'european']"
8194,['documentation']
8195,"['documentation', 'comedy', 'music']"
8196,['animation']
8197,"['horror', 'thriller', 'scifi']"
8198,"['drama', 'thriller', 'action']"
8199,"['romance', 'comedy', 'drama']"
8200,"['crime', 'thriller', 'romance']"
8201,"['drama', 'family']"
8202,"['drama', 'animation', 'family', 'fantasy']"
8203,['comedy']
8204,"['drama', 'comedy']"
8205,"['thriller', 'drama']"
8206,"['fantasy', 'animation', 'family']"
8207,"['comedy', 'romance', 'action', 'drama', 'history']"
8208,"['action', 'drama']"
8209,"['thriller', 'drama', 'crime']"
8210,['thriller']
8211,"['romance', 'drama', 'comedy']"
8212,"['action', 'scifi', 'western', 'family', 'fantasy']"
8213,"['fantasy', 'family']"
8214,"['fantasy', 'comedy']"
8215,"['drama', 'comedy', 'family']"
8216,['family']
8217,['drama']
8218,"['thriller', 'drama']"
8219,"['drama', 'romance', 'european']"
8220,"['comedy', 'crime', 'drama', 'fantasy', 'scifi', 'thriller']"
8221,"['drama', 'family', 'comedy']"
8222,"['animation', 'action', 'comedy', 'family', 'scifi']"
8223,"['drama', 'music']"
8224,"['horror', 'scifi']"
8225,"['thriller', 'crime', 'action', 'drama']"
8226,"['thriller', 'drama', 'european']"
8227,"['comedy', 'drama', 'romance', 'european']"
8228,"['drama', 'european']"
8229,"['drama', 'crime', 'music']"
8230,['documentation']
8231,['drama']
8232,"['comedy', 'drama']"
8233,['comedy']
8234,"['romance', 'comedy', 'drama']"
8235,"['action', 'history']"
8236,['drama']
8237,['documentation']
8238,"['drama', 'european']"
8239,"['thriller', 'drama', 'crime']"
8240,"['family', 'action', 'comedy']"
8241,['drama']
8242,['comedy']
8243,"['thriller', 'romance', 'crime', 'drama']"
8244,"['action', 'war']"
8245,['action']
8246,['drama']
8247,"['drama', 'comedy']"
8248,"['crime', 'action']"
8249,['documentation']
8250,"['western', 'horror', 'romance']"
8251,"['music', 'documentation']"
8252,"['fantasy', 'horror', 'scifi', 'documentation', 'action']"
8253,"['comedy', 'romance', 'drama']"
8254,"['romance', 'crime', 'drama']"
8255,"['horror', 'drama']"
8256,"['thriller', 'drama']"
8257,"['history', 'documentation']"
8258,"['scifi', 'action']"
8259,"['thriller', 'action']"
8260,"['horror', 'thriller', 'scifi', 'action', 'fantasy']"
8261,"['drama', 'horror', 'thriller', 'history']"
8262,['horror']
8263,"['horror', 'european', 'thriller']"
8264,['comedy']
8265,"['thriller', 'crime']"
8266,"['comedy', 'thriller', 'action', 'crime']"
8267,['action']
8268,"['comedy', 'family', 'romance']"
8269,"['drama', 'romance']"
8270,['comedy']
8271,[]
8272,"['romance', 'drama']"
8273,"['scifi', 'music', 'comedy']"
8274,['drama']
8275,"['action', 'thriller', 'comedy']"
8276,['drama']
8277,"['romance', 'drama', 'comedy']"
8278,['drama']
8279,"['action', 'scifi']"
8280,['horror']
8281,['fantasy']
8282,"['family', 'music', 'comedy']"
8283,['drama']
8284,"['drama', 'thriller']"
8285,"['crime', 'documentation', 'drama']"
8286,"['drama', 'crime']"
8287,"['drama', 'romance']"
8288,"['fantasy', 'family', 'animation', 'european']"
8289,"['thriller', 'action', 'drama']"
8290,"['romance', 'comedy']"
8291,"['thriller', 'horror']"
8292,"['animation', 'family']"
8293,"['drama', 'family', 'fantasy']"
8294,"['romance', 'thriller', 'drama']"
8295,['drama']
8296,['drama']
8297,['action']
8298,"['comedy', 'horror', 'scifi']"
8299,"['thriller', 'comedy', 'crime']"
8300,"['thriller', 'crime', 'drama']"
8301,"['comedy', 'action', 'crime', 'thriller']"
8302,"['action', 'scifi', 'thriller', 'european']"
8303,"['scifi', 'thriller', 'drama']"
8304,['thriller']
8305,['drama']
8306,"['drama', 'documentation']"
8307,"['drama', 'war', 'european']"
8308,"['romance', 'drama', 'comedy']"
8309,"['romance', 'action', 'comedy', 'drama']"
8310,"['comedy', 'documentation']"
8311,"['fantasy', 'drama', 'music', 'romance', 'comedy', 'european']"
8312,"['comedy', 'drama', 'romance']"
8313,['drama']
8314,"['romance', 'crime', 'comedy']"
8315,"['thriller', 'action']"
8316,"['romance', 'drama', 'comedy']"
8317,"['drama', 'comedy']"
8318,"['drama', 'fantasy', 'scifi', 'action']"
8319,"['comedy', 'drama', 'family', 'fantasy', 'romance']"
8320,"['drama', 'crime']"
8321,"['thriller', 'action', 'crime']"
8322,['drama']
8323,"['drama', 'comedy', 'romance']"
8324,['drama']
8325,['drama']
8326,"['documentation', 'european']"
8327,['horror']
8328,"['drama', 'scifi']"
8329,"['thriller', 'european', 'crime']"
8330,"['comedy', 'drama', 'romance']"
8331,['drama']
8332,"['action', 'european', 'crime', 'drama', 'comedy']"
8333,['scifi']
8334,"['drama', 'crime']"
8335,"['drama', 'music', 'comedy']"
8336,"['western', 'drama']"
8337,"['drama', 'romance']"
8338,['drama']
8339,['comedy']
8340,"['romance', 'drama']"
8341,['drama']
8342,"['action', 'crime']"
8343,"['fantasy', 'scifi']"
8344,['drama']
8345,"['drama', 'romance', 'european']"
8346,"['drama', 'romance']"
8347,"['comedy', 'romance', 'action']"
8348,"['crime', 'drama']"
8349,"['thriller', 'horror', 'comedy']"
8350,['documentation']
8351,"['horror', 'comedy', 'scifi']"
8352,"['animation', 'fantasy']"
8353,"['drama', 'european', 'crime']"
8354,"['drama', 'romance']"
8355,"['drama', 'western', 'action']"
8356,['horror']
8357,"['western', 'drama']"
8358,['action']
8359,"['thriller', 'crime', 'drama']"
8360,['horror']
8361,['drama']
8362,"['drama', 'comedy', 'romance']"
8363,"['comedy', 'drama', 'european']"
8364,"['thriller', 'drama']"
8365,"['thriller', 'action']"
8366,['drama']
8367,"['drama', 'action']"
8368,"['western', 'european']"
8369,"['thriller', 'romance', 'drama']"
8370,"['comedy', 'romance']"
8371,['western']
8372,['documentation']
8373,"['drama', 'sport', 'western', 'family']"
8374,"['drama', 'crime']"
8375,"['action', 'comedy', 'romance']"
8376,"['drama', 'action', 'crime']"
8377,['drama']
8378,[]
8379,['comedy']
8380,['western']
8381,"['action', 'drama', 'romance']"
8382,"['romance', 'thriller', 'action']"
8383,"['comedy', 'drama']"
8384,"['war', 'history', 'drama']"
8385,"['comedy', 'drama']"
8386,"['fantasy', 'family']"
8387,['drama']
8388,['crime']
8389,['thriller']
8390,"['fantasy', 'documentation', 'action', 'scifi']"
8391,"['thriller', 'action', 'drama']"
8392,['drama']
8393,['thriller']
8394,['drama']
8395,"['horror', 'drama']"
8396,"['drama', 'romance']"
8397,['scifi']
8398,"['thriller', 'action']"
8399,['drama']
8400,"['drama', 'family']"
8401,['drama']
8402,['thriller']
8403,"['thriller', 'family', 'action', 'comedy', 'crime']"
8404,"['horror', 'thriller']"
8405,"['action', 'family']"
8406,"['drama', 'romance']"
8407,"['animation', 'comedy']"
8408,['drama']
8409,"['drama', 'action', 'scifi']"
8410,"['fantasy', 'comedy', 'action']"
8411,"['horror', 'thriller']"
8412,"['thriller', 'drama']"
8413,"['family', 'comedy']"
8414,['drama']
8415,"['comedy', 'romance']"
8416,"['thriller', 'drama', 'european']"
8417,"['comedy', 'family', 'animation']"
8418,['thriller']
8419,['drama']
8420,['drama']
8421,"['horror', 'comedy', 'crime']"
8422,"['comedy', 'crime', 'drama']"
8423,"['thriller', 'drama']"
8424,"['western', 'crime', 'drama']"
8425,['fantasy']
8426,"['thriller', 'drama']"
8427,"['thriller', 'drama']"
8428,['documentation']
8429,"['thriller', 'crime', 'romance']"
8430,"['drama', 'romance']"
8431,"['crime', 'drama']"
8432,['action']
8433,"['drama', 'thriller', 'crime']"
8434,"['drama', 'thriller']"
8435,"['drama', 'romance']"
8436,['thriller']
8437,"['comedy', 'romance', 'drama', 'family']"
8438,"['romance', 'thriller', 'comedy', 'drama']"
8439,"['romance', 'drama']"
8440,"['comedy', 'action', 'fantasy', 'horror']"
8441,"['western', 'action']"
8442,[]
8443,"['drama', 'romance']"
8444,"['romance', 'family', 'drama']"
8445,['fantasy']
8446,['drama']
8447,['drama']
8448,"['thriller', 'drama']"
8449,"['thriller', 'drama']"
8450,"['thriller', 'drama']"
8451,"['romance', 'drama']"
8452,['action']
8453,['thriller']
8454,"['drama', 'sport', 'action']"
8455,"['romance', 'drama', 'family']"
8456,"['comedy', 'drama', 'romance']"
8457,['thriller']
8458,"['crime', 'drama', 'romance', 'thriller']"
8459,['drama']
8460,"['drama', 'sport', 'romance']"
8461,['drama']
8462,"['comedy', 'documentation']"
8463,"['comedy', 'drama']"
8464,['thriller']
8465,[]
8466,"['thriller', 'drama', 'crime']"
8467,['drama']
8468,"['thriller', 'comedy', 'drama']"
8469,"['drama', 'comedy']"
8470,"['animation', 'comedy', 'family']"
8471,['drama']
8472,"['drama', 'thriller']"
8473,['drama']
8474,"['romance', 'comedy', 'music']"
8475,['drama']
8476,"['romance', 'action', 'drama']"
8477,"['history', 'documentation']"
8478,['thriller']
8479,[]
8480,['drama']
8481,"['thriller', 'action']"
8482,['fantasy']
8483,"['scifi', 'action']"
8484,"['thriller', 'drama']"
8485,['drama']
8486,['drama']
8487,"['thriller', 'action', 'crime', 'drama']"
8488,['animation']
8489,"['drama', 'thriller']"
8490,['drama']
8491,['scifi']
8492,['drama']
8493,['drama']
8494,"['thriller', 'drama']"
8495,"['family', 'action', 'animation', 'european']"
8496,"['action', 'drama', 'music']"
8497,"['romance', 'drama']"
8498,"['drama', 'european']"
8499,"['drama', 'crime']"
8500,['drama']
8501,['drama']
8502,['drama']
8503,['documentation']
8504,['horror']
8505,['drama']
8506,['action']
8507,"['scifi', 'action', 'fantasy']"
8508,['animation']
8509,"['romance', 'drama']"
8510,"['drama', 'comedy', 'romance']"
8511,"['drama', 'romance']"
8512,"['thriller', 'crime', 'drama', 'comedy']"
8513,['thriller']
8514,"['family', 'action']"
8515,"['drama', 'comedy']"
8516,"['comedy', 'documentation']"
8517,[]
8518,"['romance', 'action']"
8519,['thriller']
8520,"['drama', 'romance', 'comedy']"
8521,"['comedy', 'drama']"
8522,['comedy']
8523,['western']
8524,"['thriller', 'drama']"
8525,"['drama', 'romance']"
8526,"['thriller', 'drama']"
8527,"['comedy', 'drama']"
8528,"['comedy', 'drama']"
8529,['action']
8530,"['drama', 'romance']"
8531,['fantasy']
8532,"['drama', 'family']"
8533,['drama']
8534,[]
8535,['comedy']
8536,"['scifi', 'thriller', 'action']"
8537,['drama']
8538,['drama']
8539,['drama']
8540,[]
8541,"['drama', 'war']"
8542,[]
8543,"['action', 'drama', 'comedy']"
8544,['drama']
8545,"['drama', 'romance']"
8546,['comedy']
8547,['documentation']
8548,"['action', 'drama', 'thriller']"
8549,"['drama', 'romance']"
8550,['drama']
8551,['drama']
8552,['documentation']
8553,"['scifi', 'fantasy', 'animation', 'comedy']"
8554,['drama']
8555,"['thriller', 'horror']"
8556,"['comedy', 'drama', 'action']"
8557,"['action', 'thriller']"
8558,['history']
8559,['drama']
8560,"['drama', 'european']"
8561,"['action', 'thriller']"
8562,['drama']
8563,"['drama', 'scifi']"
8564,['drama']
8565,['drama']
8566,"['action', 'drama', 'history', 'war']"
8567,['drama']
8568,"['fantasy', 'romance', 'comedy']"
8569,"['horror', 'comedy']"
8570,"['thriller', 'drama']"
8571,"['crime', 'drama']"
8572,['drama']
8573,"['action', 'crime']"
8574,"['romance', 'action']"
8575,['drama']
8576,['drama']
8577,"['comedy', 'drama']"
8578,"['thriller', 'drama', 'action']"
8579,[]
8580,"['drama', 'family']"
8581,"['action', 'comedy', 'crime', 'drama']"
8582,['drama']
8583,['drama']
8584,"['drama', 'european']"
8585,"['comedy', 'european']"
8586,"['comedy', 'drama']"
8587,['drama']
8588,"['crime', 'drama', 'thriller']"
8589,"['crime', 'drama']"
8590,"['drama', 'crime']"
8591,"['drama', 'family']"
8592,['comedy']
8593,"['drama', 'romance', 'action', 'crime']"
8594,['comedy']
8595,['drama']
8596,"['drama', 'romance', 'european']"
8597,"['comedy', 'romance']"
8598,"['drama', 'comedy']"
8599,"['comedy', 'drama']"
8600,"['drama', 'thriller', 'crime']"
8601,"['fantasy', 'animation', 'comedy', 'family', 'romance']"
8602,"['romance', 'comedy', 'european']"
8603,"['comedy', 'drama']"
8604,"['comedy', 'action', 'crime']"
8605,"['drama', 'comedy', 'crime']"
8606,"['romance', 'comedy', 'drama']"
8607,"['drama', 'thriller', 'action']"
8608,"['drama', 'comedy', 'crime']"
8609,"['comedy', 'sport', 'european']"
8610,"['thriller', 'action', 'crime', 'european']"
8611,"['drama', 'comedy', 'romance']"
8612,"['comedy', 'family', 'scifi', 'action']"
8613,"['scifi', 'thriller', 'action']"
8614,"['animation', 'comedy', 'family']"
8615,"['fantasy', 'animation', 'comedy', 'family', 'romance']"
8616,"['thriller', 'horror', 'action', 'crime', 'drama']"
8617,"['comedy', 'horror']"
8618,"['romance', 'comedy', 'drama']"
8619,"['romance', 'action', 'drama', 'history', 'war']"
8620,"['thriller', 'scifi', 'drama', 'action']"
8621,"['western', 'action', 'drama', 'romance']"
8622,"['scifi', 'comedy', 'drama', 'romance']"
8623,"['comedy', 'european']"
8624,"['romance', 'comedy']"
8625,"['fantasy', 'romance', 'drama']"
8626,"['thriller', 'crime', 'action', 'european']"
8627,"['thriller', 'european', 'drama']"
8628,"['scifi', 'action', 'horror', 'comedy', 'fantasy', 'european']"
8629,"['drama', 'thriller', 'war', 'action', 'romance', 'european']"
8630,"['thriller', 'comedy', 'fantasy', 'horror', 'western']"
8631,"['thriller', 'european', 'crime', 'drama', 'romance']"
8632,"['drama', 'fantasy', 'thriller']"
8633,"['drama', 'comedy', 'romance']"
8634,"['romance', 'comedy']"
8635,"['drama', 'horror', 'thriller', 'romance', 'action']"
8636,"['documentation', 'crime', 'drama']"
8637,"['thriller', 'european', 'crime', 'drama']"
8638,"['drama', 'crime', 'thriller', 'european']"
8639,"['romance', 'drama']"
8640,"['horror', 'thriller']"
8641,"['fantasy', 'comedy', 'family', 'romance', 'animation']"
8642,"['drama', 'comedy', 'romance']"
8643,['comedy']
8644,"['romance', 'drama', 'comedy']"
8645,"['drama', 'comedy', 'european']"
8646,"['action', 'comedy']"
8647,"['thriller', 'drama', 'action', 'crime', 'european']"
8648,"['thriller', 'drama', 'history', 'war', 'european']"
8649,"['drama', 'european']"
8650,"['drama', 'comedy']"
8651,"['action', 'drama', 'history', 'war']"
8652,"['thriller', 'drama', 'crime']"
8653,"['drama', 'thriller']"
8654,"['thriller', 'horror']"
8655,"['comedy', 'romance', 'thriller', 'crime']"
8656,"['animation', 'horror', 'scifi', 'action', 'thriller', 'romance', 'comedy', 'drama']"
8657,"['scifi', 'thriller', 'action']"
8658,['comedy']
8659,"['romance', 'comedy']"
8660,"['comedy', 'documentation', 'romance', 'drama', 'action']"
8661,"['crime', 'european', 'drama', 'action', 'comedy']"
8662,"['drama', 'comedy', 'sport']"
8663,"['drama', 'thriller', 'crime', 'european']"
8664,"['drama', 'comedy']"
8665,"['horror', 'thriller']"
8666,"['thriller', 'crime', 'drama']"
8667,"['drama', 'action']"
8668,"['thriller', 'drama', 'romance', 'crime']"
8669,"['comedy', 'drama', 'crime']"
8670,"['drama', 'comedy', 'crime']"
8671,"['comedy', 'documentation']"
8672,"['scifi', 'horror', 'thriller', 'european']"
8673,"['reality', 'drama']"
8674,"['drama', 'sport', 'action']"
8675,"['comedy', 'romance', 'drama']"
8676,"['comedy', 'fantasy']"
8677,"['romance', 'drama']"
8678,"['drama', 'sport']"
8679,['horror']
8680,"['thriller', 'horror', 'action', 'crime']"
8681,"['drama', 'thriller', 'action']"
8682,"['comedy', 'drama', 'music', 'european']"
8683,"['drama', 'action', 'war']"
8684,"['comedy', 'romance']"
8685,"['thriller', 'action', 'crime']"
8686,"['action', 'comedy']"
8687,"['comedy', 'drama', 'european']"
8688,"['thriller', 'action', 'european']"
8689,['reality']
8690,"['drama', 'thriller', 'european', 'action', 'crime']"
8691,"['drama', 'comedy', 'crime']"
8692,"['scifi', 'comedy', 'horror']"
8693,"['drama', 'history', 'european']"
8694,"['drama', 'comedy']"
8695,"['drama', 'european', 'romance']"
8696,"['animation', 'family']"
8697,"['horror', 'thriller']"
8698,"['comedy', 'drama', 'romance']"
8699,"['comedy', 'european']"
8700,"['documentation', 'drama', 'action', 'history']"
8701,"['fantasy', 'sport', 'comedy', 'family']"
8702,"['drama', 'crime', 'comedy']"
8703,"['thriller', 'action', 'scifi']"
8704,['drama']
8705,['comedy']
8706,"['horror', 'scifi', 'thriller', 'documentation', 'action', 'drama', 'european']"
8707,"['comedy', 'animation', 'family', 'european']"
8708,"['action', 'animation', 'comedy', 'family', 'scifi', 'european']"
8709,"['romance', 'comedy', 'family', 'fantasy']"
8710,"['drama', 'crime']"
8711,"['drama', 'comedy', 'sport']"
8712,"['documentation', 'sport']"
8713,"['reality', 'action', 'european']"
8714,"['reality', 'european']"
8715,"['crime', 'comedy', 'drama']"
8716,"['documentation', 'drama', 'comedy']"
8717,"['drama', 'comedy', 'sport', 'documentation']"
8718,"['romance', 'drama', 'music', 'comedy']"
8719,"['drama', 'documentation']"
8720,"['thriller', 'drama', 'comedy', 'crime']"
8721,"['comedy', 'drama', 'crime', 'romance']"
8722,"['comedy', 'crime', 'music', 'romance', 'drama']"
8723,"['action', 'comedy', 'family']"
8724,"['fantasy', 'thriller', 'drama']"
8725,"['drama', 'european', 'history', 'war']"
8726,"['drama', 'comedy', 'family', 'romance']"
8727,"['romance', 'comedy']"
8728,['drama']
8729,"['drama', 'comedy', 'family', 'music', 'romance']"
8730,"['documentation', 'music']"
8731,"['drama', 'family', 'comedy']"
8732,"['drama', 'romance', 'comedy']"
8733,['drama']
8734,"['drama', 'crime', 'thriller', 'war']"
8735,"['drama', 'thriller', 'crime', 'action', 'european']"
8736,"['thriller', 'horror']"
8737,"['drama', 'war', 'action', 'history', 'romance']"
8738,"['comedy', 'reality', 'family', 'european']"
8739,['comedy']
8740,"['comedy', 'drama', 'romance']"
8741,"['comedy', 'crime', 'romance']"
8742,['horror']
8743,"['comedy', 'drama', 'family']"
8744,"['documentation', 'history']"
8745,"['thriller', 'crime', 'drama']"
8746,"['drama', 'action', 'scifi', 'animation']"
8747,"['action', 'drama', 'scifi']"
8748,"['scifi', 'animation', 'action', 'comedy', 'fantasy']"
8749,"['drama', 'romance']"
8750,"['comedy', 'drama', 'music', 'romance']"
8751,"['scifi', 'thriller', 'action', 'drama']"
8752,"['drama', 'crime']"
8753,"['drama', 'comedy', 'family', 'sport']"
8754,['documentation']
8755,"['drama', 'comedy', 'european']"
8756,['documentation']
8757,"['drama', 'romance', 'family']"
8758,"['comedy', 'family', 'scifi', 'animation']"
8759,"['drama', 'action', 'crime', 'history', 'sport', 'comedy']"
8760,"['war', 'history', 'drama']"
8761,"['comedy', 'documentation']"
8762,"['scifi', 'animation', 'action', 'drama']"
8763,"['scifi', 'animation', 'family']"
8764,"['comedy', 'family', 'romance']"
8765,"['comedy', 'drama', 'romance']"
8766,"['horror', 'thriller', 'drama']"
8767,"['drama', 'european', 'comedy']"
8768,"['horror', 'european']"
8769,['scifi']
8770,['reality']
8771,"['thriller', 'action']"
8772,"['horror', 'comedy', 'scifi']"
8773,"['thriller', 'action', 'romance']"
8774,"['thriller', 'crime', 'action', 'european', 'drama']"
8775,"['fantasy', 'comedy', 'family', 'romance', 'animation']"
8776,"['horror', 'thriller', 'scifi', 'crime']"
8777,"['crime', 'thriller', 'european', 'drama']"
8778,"['thriller', 'action', 'crime', 'drama']"
8779,"['romance', 'comedy']"
8780,"['drama', 'european']"
8781,['drama']
8782,"['horror', 'comedy']"
8783,"['animation', 'thriller', 'action', 'family', 'fantasy']"
8784,"['drama', 'action', 'history', 'european', 'comedy', 'war', 'documentation']"
8785,"['thriller', 'european', 'drama', 'action', 'crime']"
8786,"['comedy', 'crime']"
8787,"['drama', 'action', 'war', 'history']"
8788,"['romance', 'comedy', 'drama', 'music', 'european']"
8789,"['thriller', 'action', 'crime']"
8790,"['comedy', 'family', 'animation', 'european']"
8791,"['animation', 'family', 'comedy']"
8792,['documentation']
8793,"['thriller', 'action', 'scifi', 'sport']"
8794,"['action', 'animation', 'comedy', 'romance']"
8795,"['horror', 'thriller', 'drama']"
8796,"['drama', 'crime']"
8797,"['documentation', 'music']"
8798,"['horror', 'thriller', 'action', 'comedy']"
8799,"['drama', 'romance', 'comedy']"
8800,"['documentation', 'reality', 'european']"
8801,"['documentation', 'history', 'drama']"
8802,"['drama', 'romance', 'comedy']"
8803,"['documentation', 'music']"
8804,"['drama', 'comedy']"
8805,"['animation', 'family']"
8806,['documentation']
8807,"['crime', 'comedy']"
8808,"['thriller', 'horror', 'crime', 'drama']"
8809,"['animation', 'comedy', 'family']"
8810,"['scifi', 'animation', 'comedy', 'family', 'horror']"
8811,"['drama', 'comedy', 'romance']"
8812,"['thriller', 'horror', 'action']"
8813,"['thriller', 'horror']"
8814,"['thriller', 'crime', 'horror']"
8815,"['thriller', 'action', 'drama']"
8816,['drama']
8817,"['thriller', 'european', 'crime', 'drama', 'action']"
8818,"['action', 'drama', 'comedy', 'thriller']"
8819,['comedy']
8820,"['comedy', 'drama', 'family', 'fantasy', 'romance', 'animation']"
8821,"['comedy', 'fantasy']"
8822,"['drama', 'comedy', 'romance']"
8823,"['comedy', 'drama', 'scifi', 'european']"
8824,"['thriller', 'crime', 'drama']"
8825,"['crime', 'thriller', 'comedy', 'action', 'drama']"
