,genres
4287,"['thriller', 'drama']"
4288,"['drama', 'history', 'war', 'action', 'european']"
4289,"['documentation', 'history', 'war', 'european']"
4290,"['drama', 'romance']"
4291,"['documentation', 'history']"
4292,"['drama', 'horror']"
4293,['drama']
4294,"['music', 'documentation']"
4295,"['horror', 'thriller', 'action']"
4296,"['action', 'thriller', 'crime', 'european']"
4297,"['action', 'drama', 'sport']"
4298,"['action', 'comedy', 'animation']"
4299,"['fantasy', 'family', 'comedy', 'drama']"
4300,"['documentation', 'history']"
4301,['comedy']
4302,"['comedy', 'documentation']"
4303,"['thriller', 'crime']"
4304,"['drama', 'european', 'crime', 'romance']"
4305,['documentation']
4306,"['action', 'history', 'drama']"
4307,"['animation', 'family']"
4308,"['comedy', 'european', 'family']"
4309,"['thriller', 'crime', 'fantasy', 'drama']"
4310,"['thriller', 'crime', 'drama']"
4311,"['horror', 'comedy', 'scifi']"
4312,[]
4313,"['fantasy', 'comedy', 'family']"
4314,"['action', 'thriller', 'european', 'drama', 'history']"
4315,['drama']
4316,"['drama', 'thriller', 'action']"
4317,"['comedy', 'family', 'thriller', 'animation']"
4318,['comedy']
4319,"['action', 'comedy', 'family', 'animation', 'european']"
4320,"['romance', 'drama']"
4321,"['action', 'animation', 'family']"
4322,"['crime', 'thriller']"
4323,"['animation', 'comedy', 'family', 'fantasy']"
4324,"['horror', 'thriller']"
4325,"['drama', 'action', 'family']"
4326,"['drama', 'romance', 'european']"
4327,"['documentation', 'history']"
4328,"['fantasy', 'animation', 'family']"
4329,[]
4330,"['family', 'documentation']"
4331,"['comedy', 'romance']"
4332,"['war', 'drama', 'action']"
4333,"['drama', 'crime']"
4334,"['thriller', 'action', 'crime']"
4335,['comedy']
4336,"['drama', 'comedy', 'european', 'family', 'animation']"
4337,"['animation', 'family']"
4338,"['reality', 'documentation', 'european']"
4339,"['comedy', 'romance']"
4340,['documentation']
4341,['western']
4342,['documentation']
4343,['comedy']
4344,"['comedy', 'drama']"
4345,"['action', 'scifi', 'comedy', 'drama', 'thriller', 'family', 'romance', 'animation']"
4346,['documentation']
4347,['animation']
4348,"['thriller', 'drama']"
4349,['drama']
4350,"['documentation', 'history']"
4351,[]
4352,"['documentation', 'music', 'history']"
4353,['crime']
4354,"['comedy', 'drama', 'animation']"
4355,"['horror', 'action', 'comedy']"
4356,['comedy']
4357,['scifi']
4358,"['fantasy', 'family']"
4359,"['thriller', 'drama', 'action', 'crime', 'european']"
4360,['documentation']
4361,"['drama', 'thriller', 'crime']"
4362,['reality']
4363,"['romance', 'comedy', 'drama']"
4364,['documentation']
4365,['comedy']
4366,"['documentation', 'history']"
4367,"['action', 'comedy', 'crime']"
4368,"['scifi', 'animation', 'comedy', 'drama']"
4369,['documentation']
4370,"['documentation', 'european']"
4371,"['drama', 'romance', 'comedy', 'crime']"
4372,['drama']
4373,"['drama', 'thriller', 'crime']"
4374,['horror']
4375,"['drama', 'romance', 'comedy', 'family']"
4376,"['documentation', 'music']"
4377,['documentation']
4378,"['drama', 'romance', 'action']"
4379,"['romance', 'drama']"
4380,"['comedy', 'drama', 'music']"
4381,"['comedy', 'romance']"
4382,"['thriller', 'scifi']"
4383,['documentation']
4384,['documentation']
4385,[]
4386,['documentation']
4387,"['drama', 'comedy', 'european']"
4388,"['drama', 'thriller']"
4389,"['drama', 'romance']"
4390,['documentation']
4391,"['history', 'music', 'documentation']"
4392,"['drama', 'comedy']"
4393,"['horror', 'thriller']"
4394,"['drama', 'family']"
4395,['comedy']
4396,"['thriller', 'horror']"
4397,"['drama', 'romance']"
4398,['documentation']
4399,['documentation']
4400,"['crime', 'thriller', 'drama']"
4401,"['comedy', 'documentation']"
4402,['drama']
4403,"['thriller', 'drama']"
4404,[]
4405,"['comedy', 'documentation']"
4406,['drama']
4407,"['drama', 'action', 'family', 'crime', 'thriller']"
4408,['drama']
4409,"['drama', 'documentation']"
4410,['animation']
4411,"['thriller', 'european']"
4412,"['documentation', 'family', 'music']"
4413,"['romance', 'drama']"
4414,"['action', 'crime', 'drama']"
4415,"['animation', 'family']"
4416,"['comedy', 'romance']"
4417,"['thriller', 'crime']"
4418,"['comedy', 'documentation']"
4419,"['comedy', 'drama']"
4420,"['animation', 'action', 'scifi']"
4421,['drama']
4422,['documentation']
4423,['comedy']
4424,"['action', 'crime', 'drama', 'thriller']"
4425,['drama']
4426,['western']
4427,"['thriller', 'crime', 'drama']"
4428,"['drama', 'comedy']"
4429,"['animation', 'family']"
4430,['thriller']
4431,['comedy']
4432,['thriller']
4433,['horror']
4434,['animation']
4435,"['horror', 'comedy']"
4436,[]
4437,"['drama', 'comedy', 'romance']"
4438,"['documentation', 'european']"
4439,"['reality', 'documentation']"
4440,"['action', 'drama', 'crime']"
4441,"['horror', 'comedy']"
4442,"['comedy', 'drama']"
4443,['documentation']
4444,['comedy']
4445,['drama']
4446,"['comedy', 'drama', 'romance']"
4447,['documentation']
4448,['fantasy']
4449,"['comedy', 'drama', 'romance']"
4450,['family']
4451,"['documentation', 'comedy']"
4452,"['drama', 'thriller']"
4453,"['comedy', 'documentation']"
4454,"['music', 'drama', 'family']"
4455,['comedy']
4456,"['documentation', 'romance', 'drama']"
4457,"['drama', 'family']"
4458,"['comedy', 'drama']"
4459,"['horror', 'thriller']"
4460,['thriller']
4461,[]
4462,"['animation', 'family']"
4463,"['comedy', 'action']"
4464,"['comedy', 'european']"
4465,['western']
4466,"['comedy', 'european', 'crime', 'drama']"
4467,['documentation']
4468,"['drama', 'comedy']"
4469,"['drama', 'thriller', 'action', 'crime']"
4470,"['comedy', 'scifi', 'animation']"
4471,['documentation']
4472,"['horror', 'thriller']"
4473,"['western', 'thriller']"
4474,"['thriller', 'crime']"
4475,"['drama', 'documentation']"
4476,"['romance', 'comedy']"
4477,"['action', 'family', 'fantasy', 'scifi', 'animation']"
4478,"['thriller', 'drama', 'european']"
4479,"['drama', 'family']"
4480,['reality']
4481,"['comedy', 'drama', 'romance']"
4482,['documentation']
4483,"['drama', 'war', 'documentation', 'history']"
4484,['drama']
4485,"['romance', 'comedy', 'family']"
4486,['comedy']
4487,"['documentation', 'crime', 'drama']"
4488,"['thriller', 'drama']"
4489,['action']
4490,"['thriller', 'crime']"
4491,['drama']
4492,['comedy']
4493,"['romance', 'family', 'drama']"
4494,"['drama', 'comedy', 'music']"
4495,['documentation']
4496,['drama']
4497,"['reality', 'history']"
4498,"['thriller', 'action', 'crime', 'drama']"
4499,"['drama', 'sport', 'romance']"
4500,['drama']
4501,"['romance', 'drama']"
4502,"['comedy', 'documentation']"
4503,"['romance', 'comedy', 'drama']"
4504,['thriller']
4505,"['romance', 'comedy']"
4506,"['drama', 'comedy']"
4507,['comedy']
4508,['documentation']
4509,"['drama', 'comedy']"
4510,['comedy']
4511,[]
4512,['documentation']
4513,"['fantasy', 'drama']"
4514,['western']
4515,['comedy']
4516,"['music', 'documentation']"
4517,"['drama', 'thriller', 'action', 'crime']"
4518,"['comedy', 'documentation']"
4519,"['fantasy', 'drama']"
4520,"['drama', 'family']"
4521,"['european', 'comedy']"
4522,[]
4523,"['drama', 'family', 'comedy']"
4524,[]
4525,"['drama', 'sport', 'family']"
4526,[]
4527,"['documentation', 'comedy']"
4528,"['comedy', 'drama', 'romance']"
4529,['documentation']
4530,"['comedy', 'drama']"
4531,['documentation']
4532,['drama']
4533,['documentation']
4534,"['history', 'documentation']"
4535,"['documentation', 'history', 'war']"
4536,['drama']
4537,"['action', 'reality']"
4538,"['drama', 'crime', 'thriller']"
4539,['comedy']
4540,['documentation']
4541,"['western', 'action']"
4542,[]
4543,['documentation']
4544,[]
4545,"['action', 'drama']"
4546,"['romance', 'thriller', 'action']"
4547,"['history', 'war', 'documentation']"
4548,['animation']
4549,"['thriller', 'action']"
4550,"['comedy', 'romance']"
4551,"['comedy', 'documentation']"
4552,"['documentation', 'drama']"
4553,"['romance', 'comedy']"
4554,['comedy']
4555,"['thriller', 'crime', 'drama']"
4556,['drama']
4557,"['drama', 'sport']"
4558,['horror']
4559,['drama']
4560,"['comedy', 'documentation']"
4561,['documentation']
4562,"['romance', 'drama', 'family']"
4563,['action']
4564,"['documentation', 'crime', 'european']"
4565,['documentation']
4566,"['animation', 'comedy', 'romance']"
4567,"['drama', 'romance', 'action']"
4568,"['drama', 'crime']"
4569,['drama']
4570,['documentation']
4571,['music']
4572,['documentation']
4573,"['action', 'drama', 'war', 'history', 'romance', 'european']"
4574,"['action', 'drama']"
4575,"['crime', 'drama', 'thriller']"
4576,"['crime', 'drama', 'thriller']"
4577,"['comedy', 'documentation']"
4578,"['scifi', 'thriller', 'documentation', 'drama', 'horror']"
4579,"['drama', 'crime', 'european']"
4580,"['drama', 'crime']"
4581,"['scifi', 'action', 'horror', 'thriller']"
4582,"['drama', 'comedy', 'music', 'european']"
4583,"['crime', 'action', 'comedy', 'drama', 'thriller']"
4584,"['drama', 'history', 'romance', 'war', 'european']"
4585,"['comedy', 'european']"
4586,"['crime', 'drama', 'european']"
4587,"['drama', 'crime', 'european']"
4588,"['scifi', 'action']"
4589,['horror']
4590,"['action', 'drama', 'comedy']"
4591,"['horror', 'drama']"
4592,"['scifi', 'drama', 'thriller', 'european']"
4593,['drama']
4594,"['thriller', 'action', 'drama', 'crime', 'european']"
4595,"['drama', 'thriller', 'crime']"
4596,"['scifi', 'thriller', 'action', 'drama']"
4597,"['animation', 'action', 'comedy', 'family', 'scifi']"
4598,"['documentation', 'drama']"
4599,"['drama', 'romance', 'fantasy', 'history']"
4600,"['drama', 'crime', 'thriller', 'action']"
4601,"['thriller', 'action', 'scifi']"
4602,"['drama', 'comedy']"
4603,['drama']
4604,['documentation']
4605,"['drama', 'comedy', 'european', 'romance']"
4606,"['horror', 'fantasy', 'action']"
4607,"['action', 'drama', 'european']"
4608,"['comedy', 'romance']"
4609,"['drama', 'european']"
4610,"['drama', 'crime']"
4611,['documentation']
4612,"['crime', 'comedy', 'drama']"
4613,"['horror', 'thriller', 'drama', 'fantasy', 'romance', 'scifi']"
4614,['comedy']
4615,"['thriller', 'horror']"
4616,"['documentation', 'reality', 'european']"
4617,"['thriller', 'comedy', 'fantasy', 'horror', 'romance']"
4618,"['war', 'action', 'drama', 'thriller', 'european']"
4619,"['fantasy', 'horror', 'scifi', 'thriller', 'action', 'comedy']"
4620,"['drama', 'thriller', 'european', 'scifi']"
4621,"['romance', 'european', 'drama', 'history', 'war']"
4622,"['thriller', 'history', 'war', 'drama']"
4623,"['drama', 'war', 'action', 'history', 'european']"
4624,"['action', 'war', 'drama']"
4625,"['scifi', 'drama', 'fantasy', 'romance', 'european']"
4626,"['drama', 'comedy', 'history', 'romance']"
4627,"['action', 'documentation', 'crime', 'drama']"
4628,['crime']
4629,"['drama', 'romance']"
4630,"['drama', 'crime', 'history', 'thriller', 'european']"
4631,"['comedy', 'drama', 'sport']"
4632,"['drama', 'romance', 'european']"
4633,"['comedy', 'drama', 'music']"
4634,"['drama', 'war', 'european', 'history']"
4635,"['drama', 'fantasy', 'thriller']"
4636,"['drama', 'action', 'romance', 'war', 'european']"
4637,"['thriller', 'horror', 'action']"
4638,['reality']
4639,"['reality', 'european']"
4640,"['crime', 'thriller', 'drama']"
4641,"['drama', 'comedy', 'european']"
4642,"['horror', 'european', 'action', 'comedy', 'fantasy']"
4643,"['comedy', 'drama']"
4644,"['comedy', 'scifi', 'action', 'crime', 'family']"
4645,"['documentation', 'history']"
4646,"['action', 'scifi', 'family']"
4647,"['comedy', 'drama']"
4648,"['drama', 'romance', 'family']"
4649,"['drama', 'european', 'horror', 'romance']"
4650,"['action', 'documentation']"
4651,['drama']
4652,"['action', 'scifi', 'drama', 'thriller', 'comedy', 'horror']"
4653,"['thriller', 'european', 'horror', 'drama']"
4654,"['fantasy', 'scifi', 'thriller', 'drama']"
4655,"['horror', 'fantasy', 'comedy', 'action']"
4656,"['thriller', 'action', 'crime', 'drama']"
4657,"['comedy', 'drama', 'romance']"
4658,"['documentation', 'crime']"
4659,"['comedy', 'european', 'romance', 'sport']"
4660,"['drama', 'comedy']"
4661,"['drama', 'animation']"
4662,['drama']
4663,['comedy']
4664,"['drama', 'comedy']"
4665,"['drama', 'thriller', 'european', 'western', 'action']"
4666,"['animation', 'fantasy', 'scifi', 'comedy', 'family']"
4667,"['action', 'european', 'fantasy']"
4668,['documentation']
4669,"['comedy', 'scifi']"
4670,"['drama', 'romance']"
4671,"['romance', 'comedy']"
4672,"['scifi', 'comedy', 'drama', 'fantasy', 'animation', 'action', 'family', 'european']"
4673,"['scifi', 'comedy', 'romance', 'drama', 'fantasy']"
4674,"['drama', 'european']"
4675,"['drama', 'crime', 'romance']"
4676,"['action', 'thriller', 'drama', 'european']"
4677,"['animation', 'family', 'scifi']"
4678,"['documentation', 'sport']"
4679,"['drama', 'crime']"
4680,"['scifi', 'history', 'documentation', 'drama']"
4681,"['comedy', 'documentation']"
4682,"['comedy', 'drama', 'romance']"
4683,"['thriller', 'drama', 'european']"
4684,"['thriller', 'horror']"
4685,"['drama', 'romance', 'fantasy', 'action', 'scifi', 'thriller']"
4686,"['thriller', 'action', 'comedy', 'horror', 'scifi']"
4687,"['comedy', 'horror']"
4688,"['comedy', 'drama', 'european', 'romance']"
4689,"['war', 'drama', 'history', 'romance', 'action']"
4690,"['drama', 'action']"
4691,"['scifi', 'animation']"
4692,"['animation', 'european']"
4693,"['reality', 'documentation', 'european']"
4694,['documentation']
4695,"['drama', 'thriller', 'comedy', 'crime', 'romance']"
4696,"['horror', 'european', 'thriller', 'action', 'fantasy', 'romance']"
4697,"['thriller', 'horror', 'action', 'comedy']"
4698,"['horror', 'comedy']"
4699,"['drama', 'sport', 'comedy']"
4700,"['drama', 'comedy']"
4701,['documentation']
4702,['crime']
4703,['documentation']
4704,"['music', 'documentation', 'drama']"
4705,"['comedy', 'european']"
4706,"['comedy', 'fantasy', 'scifi']"
4707,"['thriller', 'crime', 'drama']"
4708,"['drama', 'comedy', 'documentation']"
4709,"['drama', 'comedy', 'european', 'romance']"
4710,"['animation', 'family']"
4711,"['family', 'fantasy', 'animation']"
4712,"['drama', 'documentation', 'comedy', 'romance']"
4713,"['drama', 'thriller']"
4714,"['drama', 'european']"
4715,['comedy']
4716,"['animation', 'family', 'war', 'action', 'comedy', 'european']"
4717,"['drama', 'documentation']"
4718,"['comedy', 'crime', 'thriller']"
4719,"['documentation', 'crime', 'history']"
4720,"['romance', 'comedy', 'drama']"
4721,"['drama', 'romance']"
4722,['drama']
4723,[]
4724,"['thriller', 'european', 'fantasy']"
4725,"['horror', 'thriller', 'drama', 'documentation']"
4726,"['romance', 'comedy']"
4727,"['thriller', 'action', 'crime', 'drama']"
4728,"['drama', 'thriller', 'european']"
4729,"['drama', 'comedy', 'romance']"
4730,"['thriller', 'drama', 'horror', 'european']"
4731,"['crime', 'drama']"
4732,"['romance', 'comedy', 'drama']"
4733,['reality']
4734,"['reality', 'documentation']"
4735,"['action', 'drama', 'thriller', 'crime']"
4736,"['thriller', 'horror', 'drama']"
4737,"['comedy', 'drama', 'romance']"
4738,"['action', 'crime', 'thriller']"
4739,"['comedy', 'romance']"
4740,"['comedy', 'documentation']"
4741,"['drama', 'history']"
4742,"['thriller', 'horror', 'european']"
4743,['drama']
4744,"['reality', 'drama']"
4745,['reality']
4746,['comedy']
4747,"['drama', 'western', 'european']"
4748,"['comedy', 'drama']"
4749,"['reality', 'documentation', 'history']"
4750,"['thriller', 'crime', 'romance', 'action']"
4751,"['romance', 'drama', 'family']"
4752,['comedy']
4753,"['thriller', 'crime', 'drama']"
4754,"['drama', 'scifi', 'thriller', 'action']"
4755,"['war', 'comedy', 'drama', 'european']"
4756,"['sport', 'music']"
4757,"['scifi', 'comedy', 'animation', 'fantasy']"
4758,"['crime', 'drama', 'thriller', 'action', 'comedy']"
4759,"['action', 'documentation']"
4760,"['comedy', 'documentation']"
4761,"['thriller', 'horror', 'drama']"
4762,"['documentation', 'animation']"
4763,"['scifi', 'horror']"
4764,"['scifi', 'thriller', 'drama']"
4765,"['comedy', 'horror', 'thriller', 'romance']"
4766,"['thriller', 'horror']"
4767,"['fantasy', 'comedy', 'romance']"
4768,"['music', 'family', 'animation', 'action', 'comedy', 'fantasy', 'romance']"
4769,"['comedy', 'documentation']"
4770,['comedy']
4771,"['romance', 'drama']"
4772,"['thriller', 'horror']"
4773,['comedy']
4774,"['romance', 'drama']"
4775,['drama']
4776,['documentation']
4777,"['thriller', 'drama']"
4778,"['family', 'animation', 'comedy', 'european']"
4779,"['documentation', 'sport', 'european']"
4780,"['documentation', 'drama', 'family']"
4781,"['drama', 'thriller', 'scifi']"
4782,"['comedy', 'family']"
4783,"['comedy', 'romance']"
4784,"['horror', 'thriller']"
4785,"['documentation', 'crime']"
4786,"['drama', 'scifi', 'documentation']"
4787,"['drama', 'romance', 'crime']"
4788,"['drama', 'european']"
4789,['action']
4790,['action']
4791,"['thriller', 'drama']"
4792,['documentation']
4793,['comedy']
4794,"['thriller', 'action', 'crime']"
4795,"['thriller', 'horror', 'drama', 'scifi', 'action', 'european']"
4796,"['documentation', 'history']"
4797,"['romance', 'comedy']"
4798,"['drama', 'music', 'romance']"
4799,"['drama', 'romance', 'comedy']"
4800,['drama']
4801,"['comedy', 'crime', 'drama']"
4802,['comedy']
4803,"['horror', 'history', 'documentation', 'crime']"
4804,['reality']
4805,"['documentation', 'european']"
4806,"['fantasy', 'animation', 'family']"
4807,['documentation']
4808,"['thriller', 'drama']"
4809,"['action', 'drama', 'family', 'european']"
4810,['documentation']
4811,['reality']
4812,"['comedy', 'family', 'fantasy']"
4813,['drama']
4814,"['documentation', 'european']"
4815,"['drama', 'thriller', 'crime', 'comedy']"
4816,['documentation']
4817,"['romance', 'comedy']"
4818,"['documentation', 'european', 'sport']"
4819,"['horror', 'thriller', 'comedy']"
4820,"['horror', 'comedy', 'drama', 'european']"
4821,['comedy']
4822,"['sport', 'family']"
4823,"['horror', 'comedy']"
4824,"['documentation', 'history', 'comedy']"
4825,"['documentation', 'history', 'european']"
4826,['comedy']
4827,['documentation']
4828,"['drama', 'crime']"
4829,"['action', 'scifi', 'thriller']"
4830,"['fantasy', 'action', 'family', 'european']"
4831,"['romance', 'comedy', 'music']"
4832,"['animation', 'family', 'fantasy']"
4833,"['drama', 'music', 'romance', 'family']"
4834,"['drama', 'family']"
4835,['drama']
4836,['animation']
4837,"['documentation', 'sport']"
4838,"['animation', 'family', 'fantasy']"
4839,['comedy']
4840,"['history', 'documentation']"
4841,"['comedy', 'documentation']"
4842,['documentation']
4843,"['thriller', 'action', 'crime']"
4844,['drama']
4845,['comedy']
4846,"['documentation', 'action']"
4847,"['comedy', 'drama', 'documentation', 'sport', 'european']"
4848,['documentation']
4849,"['comedy', 'documentation']"
4850,['animation']
4851,['comedy']
4852,"['documentation', 'european']"
4853,"['scifi', 'drama', 'documentation', 'history']"
4854,"['thriller', 'fantasy', 'comedy', 'horror']"
4855,[]
4856,['reality']
4857,"['history', 'war', 'documentation', 'action']"
4858,"['comedy', 'drama']"
4859,['comedy']
4860,"['animation', 'action', 'sport']"
4861,"['horror', 'european']"
4862,"['thriller', 'drama']"
4863,"['thriller', 'drama']"
4864,"['romance', 'drama']"
4865,['thriller']
4866,"['animation', 'family']"
4867,"['thriller', 'drama']"
4868,"['comedy', 'documentation', 'reality']"
4869,"['drama', 'crime']"
4870,"['fantasy', 'horror', 'action', 'drama', 'european']"
4871,['drama']
4872,"['drama', 'family', 'sport']"
4873,['documentation']
4874,['action']
4875,['animation']
4876,['comedy']
4877,"['thriller', 'action', 'crime', 'drama']"
4878,"['drama', 'sport', 'european']"
4879,['documentation']
4880,"['romance', 'comedy', 'drama']"
4881,"['drama', 'romance']"
4882,"['thriller', 'horror', 'action', 'crime', 'drama']"
4883,['documentation']
4884,"['drama', 'comedy']"
4885,"['drama', 'comedy']"
4886,"['family', 'animation']"
4887,['comedy']
4888,"['drama', 'action']"
4889,"['comedy', 'family']"
4890,"['thriller', 'horror', 'european']"
4891,['comedy']
4892,"['drama', 'romance', 'comedy']"
4893,['drama']
4894,"['drama', 'romance', 'history']"
4895,['horror']
4896,"['romance', 'drama']"
4897,"['drama', 'romance', 'crime']"
4898,"['documentation', 'history']"
4899,"['drama', 'european']"
4900,"['drama', 'romance', 'comedy', 'fantasy']"
4901,"['animation', 'family', 'european']"
4902,"['music', 'documentation']"
4903,"['thriller', 'crime', 'drama', 'horror']"
4904,"['romance', 'comedy', 'drama']"
4905,"['drama', 'history']"
4906,"['drama', 'music']"
4907,"['drama', 'romance']"
4908,"['drama', 'family']"
4909,"['drama', 'sport', 'thriller', 'action', 'crime', 'european']"
4910,"['thriller', 'action', 'drama']"
4911,"['comedy', 'drama', 'european']"
4912,['documentation']
4913,"['romance', 'comedy']"
4914,"['drama', 'thriller', 'history', 'european']"
4915,"['comedy', 'european']"
4916,"['reality', 'european']"
4917,"['comedy', 'romance']"
4918,"['drama', 'comedy', 'romance']"
4919,"['romance', 'drama', 'comedy']"
4920,['comedy']
4921,"['horror', 'action', 'comedy', 'thriller']"
4922,"['documentation', 'drama', 'comedy']"
4923,"['thriller', 'drama']"
4924,"['family', 'animation']"
4925,"['documentation', 'music']"
4926,"['comedy', 'european', 'documentation', 'family', 'history', 'drama']"
4927,['drama']
4928,"['drama', 'history']"
4929,"['thriller', 'comedy', 'scifi']"
4930,['horror']
4931,"['thriller', 'drama']"
4932,"['drama', 'comedy']"
4933,['action']
4934,"['thriller', 'drama']"
4935,"['drama', 'comedy', 'romance']"
4936,"['drama', 'family']"
4937,"['scifi', 'family']"
4938,['drama']
4939,"['drama', 'romance']"
4940,"['drama', 'action', 'family', 'european']"
4941,['romance']
4942,"['thriller', 'action', 'drama']"
4943,"['comedy', 'horror', 'crime']"
4944,"['documentation', 'history']"
4945,['animation']
4946,"['crime', 'thriller', 'drama']"
4947,"['action', 'drama', 'romance']"
4948,"['romance', 'drama']"
4949,['drama']
4950,"['thriller', 'action', 'history', 'war']"
4951,"['thriller', 'action', 'crime', 'drama']"
4952,"['drama', 'music']"
4953,"['comedy', 'european']"
4954,"['drama', 'comedy']"
4955,['family']
4956,"['romance', 'drama']"
4957,['horror']
4958,['comedy']
4959,"['horror', 'scifi', 'thriller', 'action', 'comedy', 'fantasy']"
4960,['documentation']
4961,"['comedy', 'european']"
4962,"['documentation', 'drama', 'family', 'history']"
4963,"['thriller', 'action', 'crime', 'drama']"
4964,"['crime', 'drama', 'comedy']"
4965,['documentation']
4966,['horror']
4967,['documentation']
4968,"['comedy', 'drama', 'romance']"
4969,"['drama', 'romance']"
4970,['thriller']
4971,"['thriller', 'action', 'drama']"
4972,"['thriller', 'european', 'crime', 'drama']"
4973,"['drama', 'family', 'sport']"
4974,"['comedy', 'drama', 'romance']"
4975,"['romance', 'drama', 'family', 'history', 'european']"
4976,"['drama', 'comedy']"
4977,"['drama', 'comedy', 'romance']"
4978,"['documentation', 'history']"
4979,"['thriller', 'action', 'crime', 'drama']"
4980,"['drama', 'history', 'romance']"
4981,"['drama', 'sport']"
4982,"['thriller', 'horror']"
4983,['drama']
4984,"['family', 'comedy']"
4985,['comedy']
4986,"['drama', 'comedy', 'romance']"
4987,"['thriller', 'horror']"
4988,['horror']
4989,"['thriller', 'drama']"
4990,"['drama', 'romance', 'thriller']"
4991,"['documentation', 'history', 'drama']"
4992,"['romance', 'comedy', 'drama']"
4993,"['comedy', 'reality']"
4994,"['animation', 'action', 'scifi']"
4995,['reality']
4996,"['history', 'documentation', 'drama']"
4997,"['drama', 'action', 'crime']"
4998,"['comedy', 'family', 'romance']"
4999,"['comedy', 'drama', 'romance']"
5000,"['action', 'scifi', 'thriller']"
5001,['documentation']
5002,"['comedy', 'horror']"
5003,"['thriller', 'horror']"
5004,['comedy']
5005,"['fantasy', 'drama']"
5006,"['comedy', 'romance', 'thriller', 'action']"
5007,['comedy']
5008,"['drama', 'family', 'comedy']"
5009,"['music', 'documentation']"
5010,"['animation', 'action', 'scifi']"
5011,['comedy']
5012,"['drama', 'horror', 'thriller']"
5013,"['fantasy', 'animation', 'comedy', 'family']"
5014,['comedy']
5015,"['drama', 'thriller']"
5016,"['documentation', 'history']"
5017,"['thriller', 'drama']"
5018,"['western', 'european', 'drama']"
5019,"['romance', 'action']"
5020,['drama']
5021,"['drama', 'romance']"
5022,"['family', 'action', 'european', 'comedy', 'drama']"
5023,['drama']
5024,"['action', 'drama', 'comedy']"
5025,"['comedy', 'documentation']"
5026,['documentation']
5027,"['comedy', 'documentation']"
5028,"['history', 'documentation']"
5029,['drama']
5030,"['music', 'romance', 'drama']"
5031,"['romance', 'drama']"
5032,['animation']
5033,"['drama', 'documentation']"
5034,"['documentation', 'family']"
5035,"['drama', 'romance', 'thriller', 'action', 'comedy']"
5036,"['drama', 'action', 'romance']"
5037,['horror']
5038,"['thriller', 'horror', 'crime']"
5039,"['drama', 'comedy', 'crime', 'family']"
5040,"['documentation', 'history', 'drama', 'western', 'european']"
5041,['drama']
5042,"['thriller', 'drama']"
5043,"['comedy', 'drama']"
5044,"['thriller', 'drama']"
5045,['comedy']
5046,"['drama', 'romance', 'thriller', 'action', 'crime']"
5047,"['romance', 'comedy', 'drama']"
5048,['action']
5049,"['family', 'animation']"
5050,['documentation']
5051,"['documentation', 'drama']"
5052,"['romance', 'comedy']"
5053,['horror']
5054,"['drama', 'european', 'sport']"
5055,"['comedy', 'documentation']"
5056,"['comedy', 'family']"
5057,['comedy']
5058,['documentation']
5059,"['crime', 'romance', 'thriller', 'action', 'horror', 'scifi']"
5060,"['comedy', 'drama', 'romance']"
5061,"['comedy', 'drama', 'romance']"
5062,"['thriller', 'drama']"
5063,"['comedy', 'drama', 'thriller', 'crime']"
5064,['family']
5065,"['animation', 'family']"
5066,['comedy']
5067,"['documentation', 'drama', 'family']"
5068,[]
5069,['comedy']
5070,['comedy']
5071,['comedy']
5072,['documentation']
5073,['comedy']
5074,"['romance', 'comedy', 'drama', 'family', 'fantasy']"
5075,"['documentation', 'crime']"
5076,"['thriller', 'action', 'crime']"
5077,"['animation', 'comedy', 'family']"
5078,"['reality', 'european']"
5079,['action']
5080,"['action', 'drama', 'documentation']"
5081,['comedy']
5082,['drama']
5083,['thriller']
5084,['drama']
5085,['comedy']
5086,"['drama', 'documentation', 'family']"
5087,"['horror', 'comedy', 'scifi', 'action']"
5088,"['romance', 'drama']"
5089,['comedy']
5090,"['drama', 'family', 'action']"
5091,"['drama', 'war']"
5092,['documentation']
5093,['horror']
5094,"['comedy', 'drama', 'thriller']"
5095,"['drama', 'thriller', 'european']"
5096,"['comedy', 'family']"
5097,[]
5098,"['animation', 'family']"
5099,['documentation']
5100,"['documentation', 'history']"
5101,['comedy']
5102,"['comedy', 'documentation']"
5103,['horror']
5104,['documentation']
5105,['comedy']
5106,['documentation']
5107,['drama']
5108,"['action', 'crime', 'thriller']"
5109,"['romance', 'comedy']"
5110,"['comedy', 'romance']"
5111,"['crime', 'drama', 'action']"
5112,"['thriller', 'drama']"
5113,['sport']
5114,"['war', 'drama', 'thriller', 'crime']"
5115,['comedy']
5116,['horror']
5117,"['romance', 'drama', 'thriller']"
5118,"['action', 'drama']"
5119,"['comedy', 'drama']"
5120,['comedy']
5121,"['drama', 'documentation']"
5122,"['comedy', 'romance']"
5123,['documentation']
5124,"['animation', 'family', 'scifi', 'music']"
5125,"['thriller', 'crime']"
5126,"['documentation', 'history']"
5127,['thriller']
5128,"['drama', 'romance', 'horror']"
5129,"['family', 'romance', 'drama']"
5130,"['comedy', 'documentation']"
5131,"['documentation', 'family', 'drama']"
5132,"['fantasy', 'horror', 'comedy', 'drama']"
5133,[]
5134,['documentation']
5135,['thriller']
5136,"['thriller', 'drama', 'action']"
5137,['horror']
5138,['drama']
